Source,Target,Type,Id,Label,timeset,Weight,film,year
_Francisca_Caballero_,_Ryo_Hiruma_,Undirected,11984,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Francisca_Caballero_,_Sonia_Hohmann_,Undirected,11985,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Jaime_Chávarri_,Undirected,11987,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Javier_Gurruchaga_,Undirected,11988,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Jesús_Cracio_,Undirected,11989,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_José_Manuel_Bello_,Undirected,11990,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Juan_Martínez_,Undirected,11991,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Katia_Loritz_,Undirected,11992,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Kiti_Mánver_,Undirected,11993,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Luciano_Berriatúa_,Undirected,11994,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Luis_Hostalot_,Undirected,11995,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_María_del_Carmen_Rives_,Undirected,11996,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Miguel_Ángel_Herranz_,Undirected,11997,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Pedro_Almodóvar_,Undirected,11998,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Pilar_Ortega_,Undirected,11999,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Ryo_Hiruma_,Undirected,12000,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Sonia_Hohmann_,Undirected,12001,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Gonzalo_Suárez_,_Verónica_Forqué_,Undirected,12002,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Javier_Gurruchaga_,Undirected,12003,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Jesús_Cracio_,Undirected,12004,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_José_Manuel_Bello_,Undirected,12005,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Juan_Martínez_,Undirected,12006,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Katia_Loritz_,Undirected,12007,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Kiti_Mánver_,Undirected,12008,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Luciano_Berriatúa_,Undirected,12009,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Luis_Hostalot_,Undirected,12010,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_María_del_Carmen_Rives_,Undirected,12011,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Miguel_Ángel_Herranz_,Undirected,12012,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Pilar_Ortega_,Undirected,12014,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Ryo_Hiruma_,Undirected,12015,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jaime_Chávarri_,_Sonia_Hohmann_,Undirected,12016,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Jesús_Cracio_,Undirected,12018,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_José_Manuel_Bello_,Undirected,12019,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Juan_Martínez_,Undirected,12020,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Katia_Loritz_,Undirected,12021,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Kiti_Mánver_,Undirected,12022,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Luciano_Berriatúa_,Undirected,12023,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Luis_Hostalot_,Undirected,12024,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_María_del_Carmen_Rives_,Undirected,12025,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Miguel_Ángel_Herranz_,Undirected,12026,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Pedro_Almodóvar_,Undirected,12027,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Pilar_Ortega_,Undirected,12028,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Ryo_Hiruma_,Undirected,12029,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Sonia_Hohmann_,Undirected,12030,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Javier_Gurruchaga_,_Verónica_Forqué_,Undirected,12031,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_José_Manuel_Bello_,Undirected,12032,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_Juan_Martínez_,Undirected,12033,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_Katia_Loritz_,Undirected,12034,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_Kiti_Mánver_,Undirected,12035,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_Luciano_Berriatúa_,Undirected,12036,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_Luis_Hostalot_,Undirected,12037,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_María_del_Carmen_Rives_,Undirected,12038,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_Miguel_Ángel_Herranz_,Undirected,12039,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_Pedro_Almodóvar_,Undirected,12040,Laberinto de pasiones,,2,Laberinto de pasiones,1982
_Jesús_Cracio_,_Pilar_Ortega_,Undirected,12041,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_Ryo_Hiruma_,Undirected,12042,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_Sonia_Hohmann_,Undirected,12043,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Jesús_Cracio_,_Verónica_Forqué_,Undirected,12044,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_Juan_Martínez_,Undirected,12045,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_Katia_Loritz_,Undirected,12046,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_Kiti_Mánver_,Undirected,12047,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_Luciano_Berriatúa_,Undirected,12048,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_Luis_Hostalot_,Undirected,12049,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_María_del_Carmen_Rives_,Undirected,12050,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_Miguel_Ángel_Herranz_,Undirected,12051,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_Pilar_Ortega_,Undirected,12053,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_Ryo_Hiruma_,Undirected,12054,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_Sonia_Hohmann_,Undirected,12055,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_José_Manuel_Bello_,_Verónica_Forqué_,Undirected,12056,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_Katia_Loritz_,Undirected,12057,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_Kiti_Mánver_,Undirected,12058,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_Luciano_Berriatúa_,Undirected,12059,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_Luis_Hostalot_,Undirected,12060,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_María_del_Carmen_Rives_,Undirected,12061,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_Miguel_Ángel_Herranz_,Undirected,12062,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_Pedro_Almodóvar_,Undirected,12063,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_Pilar_Ortega_,Undirected,12064,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_Ryo_Hiruma_,Undirected,12065,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_Sonia_Hohmann_,Undirected,12066,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Juan_Martínez_,_Verónica_Forqué_,Undirected,12067,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Katia_Loritz_,_Kiti_Mánver_,Undirected,12068,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Katia_Loritz_,_Luciano_Berriatúa_,Undirected,12069,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Katia_Loritz_,_Luis_Hostalot_,Undirected,12070,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Katia_Loritz_,_María_del_Carmen_Rives_,Undirected,12071,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Katia_Loritz_,_Miguel_Ángel_Herranz_,Undirected,12072,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Katia_Loritz_,_Pedro_Almodóvar_,Undirected,12073,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Katia_Loritz_,_Pilar_Ortega_,Undirected,12074,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Katia_Loritz_,_Ryo_Hiruma_,Undirected,12075,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Katia_Loritz_,_Sonia_Hohmann_,Undirected,12076,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Katia_Loritz_,_Verónica_Forqué_,Undirected,12077,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Kiti_Mánver_,_Luciano_Berriatúa_,Undirected,12078,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Kiti_Mánver_,_Luis_Hostalot_,Undirected,12079,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Kiti_Mánver_,_María_del_Carmen_Rives_,Undirected,12080,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Kiti_Mánver_,_Miguel_Ángel_Herranz_,Undirected,12081,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Kiti_Mánver_,_Pedro_Almodóvar_,Undirected,12082,"Pepi, Luci, Bom y otras chicas del montón",,2,"Pepi, Luci, Bom y otras chicas del montón",1980
_Kiti_Mánver_,_Pilar_Ortega_,Undirected,12083,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Kiti_Mánver_,_Ryo_Hiruma_,Undirected,12084,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Kiti_Mánver_,_Sonia_Hohmann_,Undirected,12085,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Kiti_Mánver_,_Verónica_Forqué_,Undirected,12086,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luciano_Berriatúa_,_Luis_Hostalot_,Undirected,12087,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luciano_Berriatúa_,_María_del_Carmen_Rives_,Undirected,12088,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luciano_Berriatúa_,_Miguel_Ángel_Herranz_,Undirected,12089,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luciano_Berriatúa_,_Pedro_Almodóvar_,Undirected,12090,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luciano_Berriatúa_,_Pilar_Ortega_,Undirected,12091,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luciano_Berriatúa_,_Ryo_Hiruma_,Undirected,12092,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luciano_Berriatúa_,_Sonia_Hohmann_,Undirected,12093,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luciano_Berriatúa_,_Verónica_Forqué_,Undirected,12094,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luis_Hostalot_,_María_del_Carmen_Rives_,Undirected,12095,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luis_Hostalot_,_Miguel_Ángel_Herranz_,Undirected,12096,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luis_Hostalot_,_Pedro_Almodóvar_,Undirected,12097,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luis_Hostalot_,_Pilar_Ortega_,Undirected,12098,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luis_Hostalot_,_Ryo_Hiruma_,Undirected,12099,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luis_Hostalot_,_Sonia_Hohmann_,Undirected,12100,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Luis_Hostalot_,_Verónica_Forqué_,Undirected,12101,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_María_del_Carmen_Rives_,_Miguel_Ángel_Herranz_,Undirected,12102,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_María_del_Carmen_Rives_,_Pedro_Almodóvar_,Undirected,12103,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_María_del_Carmen_Rives_,_Pilar_Ortega_,Undirected,12104,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_María_del_Carmen_Rives_,_Ryo_Hiruma_,Undirected,12105,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_María_del_Carmen_Rives_,_Sonia_Hohmann_,Undirected,12106,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_María_del_Carmen_Rives_,_Verónica_Forqué_,Undirected,12107,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Miguel_Ángel_Herranz_,_Pedro_Almodóvar_,Undirected,12108,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Miguel_Ángel_Herranz_,_Pilar_Ortega_,Undirected,12109,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Miguel_Ángel_Herranz_,_Ryo_Hiruma_,Undirected,12110,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Miguel_Ángel_Herranz_,_Sonia_Hohmann_,Undirected,12111,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Miguel_Ángel_Herranz_,_Verónica_Forqué_,Undirected,12112,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Pedro_Almodóvar_,_Pilar_Ortega_,Undirected,12113,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Pedro_Almodóvar_,_Ryo_Hiruma_,Undirected,12114,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Pedro_Almodóvar_,_Sonia_Hohmann_,Undirected,12115,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Pilar_Ortega_,_Ryo_Hiruma_,Undirected,12117,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Pilar_Ortega_,_Sonia_Hohmann_,Undirected,12118,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Pilar_Ortega_,_Verónica_Forqué_,Undirected,12119,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Ryo_Hiruma_,_Sonia_Hohmann_,Undirected,12120,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Ryo_Hiruma_,_Verónica_Forqué_,Undirected,12121,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Sonia_Hohmann_,_Verónica_Forqué_,Undirected,12122,Qué he hecho yo para merecer esto,,1,Qué he hecho yo para merecer esto,1984
_Agustín_Almodóvar_,_Alicia_Altabella_,Undirected,12123,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Alicia_González_,Undirected,12124,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Ángel_Sánchez_Harguindey_,Undirected,12125,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Berta_Riaza_,Undirected,12126,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Carmen_Luján_,Undirected,12128,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Carmen_Santonja_,Undirected,12130,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Casimira_Encinas_,Undirected,12131,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Concha_Grégori_,Undirected,12134,"Pepi, Luci, Bom y otras chicas del montón",,3,"Pepi, Luci, Bom y otras chicas del montón",1980
_Agustín_Almodóvar_,_Cristina_Sánchez_Pascual_,Undirected,12135,"Pepi, Luci, Bom y otras chicas del montón",,3,"Pepi, Luci, Bom y otras chicas del montón",1980
_Agustín_Almodóvar_,_Flavia_Zarzo_,Undirected,12137,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Laura_Cepeda_,Undirected,12139,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Lina_Canalejas_,Undirected,12140,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Lola_Mateo_,Undirected,12141,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Luisa_Gavasa_,Undirected,12142,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Manuel_Zarzo_,Undirected,12143,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Mariela_Serrano_,Undirected,12144,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Mary_Carrillo_,Undirected,12147,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Miguel_Zúñiga_,Undirected,12149,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Rubén_Tobías_,Undirected,12151,Entre tinieblas,,1,Entre tinieblas,1983
_Agustín_Almodóvar_,_Will_More_,Undirected,12152,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Alicia_González_,Undirected,12153,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Ángel_Sánchez_Harguindey_,Undirected,12154,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Berta_Riaza_,Undirected,12155,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Carmen_Giralt_,Undirected,12156,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Carmen_Luján_,Undirected,12157,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Carmen_Maura_,Undirected,12158,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Carmen_Santonja_,Undirected,12159,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Casimira_Encinas_,Undirected,12160,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Cecilia_Roth_,Undirected,12161,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Chus_Lampreave_,Undirected,12162,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Concha_Grégori_,Undirected,12163,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Cristina_Sánchez_Pascual_,Undirected,12164,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Eva_Siva_,Undirected,12165,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Flavia_Zarzo_,Undirected,12166,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Julieta_Serrano_,Undirected,12167,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Laura_Cepeda_,Undirected,12168,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Lina_Canalejas_,Undirected,12169,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Lola_Mateo_,Undirected,12170,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Luisa_Gavasa_,Undirected,12171,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Manuel_Zarzo_,Undirected,12172,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Mariela_Serrano_,Undirected,12173,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Marisa_Paredes_,Undirected,12174,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Marisa_Tejada_,Undirected,12175,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Mary_Carrillo_,Undirected,12176,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Miguel_Molina_,Undirected,12177,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Miguel_Zúñiga_,Undirected,12178,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Pedro_Almodóvar_,Undirected,12179,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Rubén_Tobías_,Undirected,12180,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_Altabella_,_Will_More_,Undirected,12181,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Ángel_Sánchez_Harguindey_,Undirected,12182,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Berta_Riaza_,Undirected,12183,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Carmen_Giralt_,Undirected,12184,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Carmen_Luján_,Undirected,12185,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Carmen_Maura_,Undirected,12186,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Carmen_Santonja_,Undirected,12187,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Casimira_Encinas_,Undirected,12188,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Cecilia_Roth_,Undirected,12189,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Chus_Lampreave_,Undirected,12190,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Concha_Grégori_,Undirected,12191,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Cristina_Sánchez_Pascual_,Undirected,12192,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Eva_Siva_,Undirected,12193,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Flavia_Zarzo_,Undirected,12194,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Julieta_Serrano_,Undirected,12195,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Laura_Cepeda_,Undirected,12196,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Lina_Canalejas_,Undirected,12197,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Lola_Mateo_,Undirected,12198,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Luisa_Gavasa_,Undirected,12199,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Manuel_Zarzo_,Undirected,12200,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Mariela_Serrano_,Undirected,12201,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Marisa_Paredes_,Undirected,12202,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Marisa_Tejada_,Undirected,12203,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Mary_Carrillo_,Undirected,12204,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Miguel_Molina_,Undirected,12205,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Miguel_Zúñiga_,Undirected,12206,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Pedro_Almodóvar_,Undirected,12207,Entre tinieblas,,1,Entre tinieblas,1983
_Alicia_González_,_Rubén_Tobías_,Undirected,12208,Entre tinieblas,,1,Entre tinieblas,1983
